ID,AdminCode,Type,Kind,R_linkID,L_linkID,Marker,UpdateDate,Version,Remark,HistType,HistRemark,vertex_index,vertex_part,vertex_part_index,distance,angle,Longitude,Latitude
B222CC040953,284,211,505,,,,20220413,2022,,,,7,0,7,0.00008108068156,345.51692603977483,127.44092251276,36.7291200534204
B222CC040115,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,349.79954232953662,127.440922365049,36.7291202678186
B222CC040115,284,211,505,,,,20220413,2022,,,,1,0,1,0.00023956601822,349.79954232953662,127.44087993968,36.7293560473027
B222CC040931,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,350.42219185136366,127.440879810044,36.7293569697138
B222CC040931,284,211,505,,,,20220413,2022,,,,1,0,1,0.00019451939258,350.42219185136366,127.440847444577,36.7295487776142
B222CC040213,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,350.31593446569741,127.440847248253,36.7295493379166
B222CC040213,284,211,505,,,,20220413,2022,,,,1,0,1,0.00063391043896,341.94049283067505,127.440740614856,36.7301742153152
B222CC040213,284,211,505,,,,20220413,2022,,,,2,0,2,0.00065305674891,324.40288157174444,127.440732091274,36.7301913596942
B222CC040213,284,211,505,,,,20220413,2022,,,,3,0,3,0.00066511938722,308.73853514308666,127.44072359761,36.7301999250268
B222CC040213,284,211,505,,,,20220413,2022,,,,4,0,4,0.00068891308748,299.43025671574026,127.440703471594,36.7302126168991
B222CC040213,284,211,505,,,,20220413,2022,,,,5,0,5,0.00070674126132,292.16057738844523,127.440687533823,36.7302206063459
B222CC040213,284,211,505,,,,20220413,2022,,,,6,0,6,0.00072392669610,282.01490126259966,127.440671161648,36.7302258304289
B222CC040213,284,211,505,,,,20220413,2022,,,,7,0,7,0.00075120643601,272.77207564400777,127.44064404837,36.7302288394757
B222CC040213,284,211,505,,,,20220413,2022,,,,8,0,8,0.00077996033985,266.72527924417824,127.44061529719,36.7302284437031
B222CC040213,284,211,505,,,,20220413,2022,,,,9,0,9,0.00092002157696,264.23921004179323,127.440475943314,36.7302143849959
B222CC040212,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,266.88755516783073,127.439726001298,36.7301283880185
B222CC040212,284,211,505,,,,20220413,2022,,,,1,0,1,0.00009086106227,267.11843273937609,127.439635274265,36.7301234546538
B222CC040212,284,211,505,,,,20220413,2022,,,,2,0,2,0.00013612599780,263.88318279170119,127.439590057761,36.7301213612971
B222CC040212,284,211,505,,,,20220413,2022,,,,3,0,3,0.00016881991336,257.49744697767699,127.439557820068,36.7301159185697
B222CC040212,284,211,505,,,,20220413,2022,,,,4,0,4,0.00019400987535,248.49027140790361,127.439533537131,36.7301092198284
B222CC040212,284,211,505,,,,20220413,2022,,,,5,0,5,0.00021479639062,238.32440844488423,127.439515115592,36.7300995903877
B222CC040212,284,211,505,,,,20220413,2022,,,,6,0,6,0.00022769391427,230.49090867198927,127.439504648809,36.7300920543037
B222CC040212,284,211,505,,,,20220413,2022,,,,7,0,7,0.00024724187570,220.63282392116696,127.439490413983,36.730078656821
B222CC040212,284,211,505,,,,20220413,2022,,,,8,0,8,0.00026012313882,211.32331077046521,127.439483112409,36.7300680448491
B222CC040212,284,211,505,,,,20220413,2022,,,,9,0,9,0.00027506606745,203.70528839699213,127.439476070275,36.7300548653396
B222CC040212,284,211,505,,,,20220413,2022,,,,10,0,10,0.00028922440711,195.67944507207713,127.439471392163,36.7300415021869
B222CC040212,284,211,505,,,,20220413,2022,,,,11,0,11,0.00030838564631,182.23641854113831,127.43946738706,36.7300227641978
B222CC040212,284,211,505,,,,20220413,2022,,,,12,0,12,0.00032912475541,173.60299119155223,127.439470127125,36.7300022068952
B222CC040212,284,211,505,,,,20220413,2022,,,,13,0,13,0.00036124298579,171.44491843305735,127.439473039123,36.7299702209453
B222CC040212,284,211,505,,,,20220413,2022,,,,14,0,14,0.00039269214294,169.06482736514926,127.439479528529,36.7299394486022
B222CC040212,284,211,505,,,,20220413,2022,,,,15,0,15,0.00048344682037,170.30113713141344,127.439495228704,36.7298500622723
B222CC040212,284,211,505,,,,20220413,2022,,,,16,0,16,0.00066973270134,170.26705307717071,127.439525768469,36.7296662967908
B222CC040212,284,211,505,,,,20220413,2022,,,,17,0,17,0.00077774715633,169.81827013560417,127.439544581073,36.7295599332236
B222CC040212,284,211,505,,,,20220413,2022,,,,18,0,18,0.00094487358753,169.66675357877168,127.439574559058,36.7293955173958
B222CC040912,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,170.47062164424131,127.439575538809,36.7293918925698
B222CC040912,284,211,505,,,,20220413,2022,,,,1,0,1,0.00019195246108,170.47062164424131,127.439607317173,36.7292025888907
B222CC040114,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,167.24508561636671,127.439608037651,36.7292008088868
B222CC040114,284,211,505,,,,20220413,2022,,,,1,0,1,0.00015469168647,162.31210581996359,127.43964219065,36.7290499344671
B222CC040114,284,211,505,,,,20220413,2022,,,,2,0,2,0.00018790308863,147.43410701264546,127.439654964806,36.7290192780132
B222CC040114,284,211,505,,,,20220413,2022,,,,3,0,3,0.00020431608178,138.97714805732539,127.439666055568,36.7290071791973
B222CC040114,284,211,505,,,,20220413,2022,,,,4,0,4,0.00021909608133,137.08752246267545,127.439675463728,36.7289957802972
B222CC040114,284,211,505,,,,20220413,2022,,,,5,0,5,0.00023295740222,131.05739096742718,127.439685483363,36.728986202034
B222CC040114,284,211,505,,,,20220413,2022,,,,6,0,6,0.00025290605553,128.80377163931047,127.439701115922,36.728973809623
B222CC040114,284,211,505,,,,20220413,2022,,,,7,0,7,0.00028718133944,122.78613678109537,127.439727676382,36.7289521454348
B222CC040114,284,211,505,,,,20220413,2022,,,,8,0,8,0.00031395998320,113.35768451284602,127.439751668627,36.7289402514043
B222CC040114,284,211,505,,,,20220413,2022,,,,9,0,9,0.00035417829203,108.08713270638106,127.439789377794,36.7289262681615
B222CC040114,284,211,505,,,,20220413,2022,,,,10,0,10,0.00037734923227,106.38664057827722,127.439811670141,36.7289199480548
B222CC040114,284,211,505,,,,20220413,2022,,,,11,0,11,0.00039830270436,105.03471425486198,127.439831713948,36.7289138411919
B222CC040114,284,211,505,,,,20220413,2022,,,,12,0,12,0.00042027152487,96.40196113917528,127.439853108901,36.7289088526991
B222CC040114,284,211,505,,,,20220413,2022,,,,13,0,13,0.00045512525139,86.70429054435628,127.439887962082,36.7289090478428
B222CC040114,284,211,505,,,,20220413,2022,,,,14,0,14,0.00050863693505,83.29789436472738,127.43994115361,36.7289148926378
B222CC040114,284,211,505,,,,20220413,2022,,,,15,0,15,0.00075504054216,82.86641077285958,127.440185649882,36.7289454918269
B222CC040908,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,83.17129667255544,127.44018577143,36.7289455358888
B222CC040908,284,211,505,,,,20220413,2022,,,,1,0,1,0.00029799357690,83.17129667255544,127.44048165106,36.7289809677414
B222CC040102,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,83.90905310714101,127.44048223745,36.728981224118
B222CC040102,284,211,505,,,,20220413,2022,,,,1,0,1,0.00032613415396,83.90905310714101,127.440806530486,36.729015829221
B222CC040951,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,83.42761176677350,127.440806668245,36.7290158401945
B222CC040951,284,211,505,,,,20220413,2022,,,,1,0,1,0.00019227155651,83.42761176677350,127.4409976762,36.7290378472921
B222CC040117,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,83.26599899882376,127.440998169815,36.7290376815075
B222CC040117,284,211,505,,,,20220413,2022,,,,1,0,1,0.00012647875810,83.26599899882376,127.441123776026,36.7290525124185
B222CC040955,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,181.26639407487133,127.440856518995,36.7291201886116
B222CC040955,284,211,505,,,,20220413,2022,,,,1,0,1,0.00001510439651,196.75137619291411,127.440856185174,36.7291050879044
B222CC040955,284,211,505,,,,20220413,2022,,,,2,0,2,0.00003096686336,217.18181299145755,127.440847723925,36.7290916705599
B222CC040955,284,211,505,,,,20220413,2022,,,,3,0,3,0.00004342980268,227.98059924166051,127.440839364039,36.7290824273375
B222CC040955,284,211,505,,,,20220413,2022,,,,4,0,4,0.00005721119205,243.12188944071863,127.440828238187,36.7290742945582
B222CC040955,284,211,505,,,,20220413,2022,,,,5,0,5,0.00006592820014,255.60018085240233,127.440819928763,36.7290716602256
B222CC040955,284,211,505,,,,20220413,2022,,,,6,0,6,0.00007743415275,259.92757772080711,127.44080864231,36.7290694235057
B222CC040955,284,211,505,,,,20220413,2022,,,,7,0,7,0.00008620334892,261.06464180688397,127.440799979535,36.7290680614737
B222CC040107,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,170.19600488631121,127.44081607767,36.7293536564944
B222CC040107,284,211,505,,,,20220413,2022,,,,1,0,1,0.00023671225844,170.19600488631121,127.440856384609,36.7291204011753
B222CC040101,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,263.60770911766122,127.440799900897,36.7290679781428
B222CC040101,284,211,505,,,,20220413,2022,,,,1,0,1,0.00020301011217,263.35872979136093,127.440598152917,36.7290453759673
B222CC040101,284,211,505,,,,20220413,2022,,,,2,0,2,0.00032341033611,263.10975046506064,127.440478622251,36.7290309318062
B222CC040906,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,263.98833342834246,127.440477573533,36.7290310823284
B222CC040906,284,211,505,,,,20220413,2022,,,,1,0,1,0.00002335887894,268.12677936471715,127.440454343115,36.7290286359305
B222CC040906,284,211,505,,,,20220413,2022,,,,2,0,2,0.00003907513587,278.60254401817474,127.440438639139,36.7290292571209
B222CC040906,284,211,505,,,,20220413,2022,,,,3,0,3,0.00005166361474,291.33335894497526,127.440426476189,36.7290325024946
B222CC040906,284,211,505,,,,20220413,2022,,,,4,0,4,0.00006489552117,300.63796734454013,127.440414763628,36.7290386587315
B222CC040906,284,211,505,,,,20220413,2022,,,,5,0,5,0.00007970158158,310.55046155909116,127.440402424068,36.7290468413169
B222CC040906,284,211,505,,,,20220413,2022,,,,6,0,6,0.00008812975207,324.26047323158986,127.440396735704,36.7290530603656
B222CC040906,284,211,505,,,,20220413,2022,,,,7,0,7,0.00010020687161,338.14783228068751,127.440390874905,36.7290636200935
B222CC040906,284,211,505,,,,20220413,2022,,,,8,0,8,0.00012057937165,345.51703806448012,127.440385714357,36.7290833281503
B222CC040906,284,211,505,,,,20220413,2022,,,,9,0,9,0.00013934710034,345.70751444696987,127.440381081132,36.7291015149824
B222CC040104,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,349.40615928519725,127.440380393062,36.7291030643836
B222CC040104,284,211,505,,,,20220413,2022,,,,1,0,1,0.00013893228728,349.40615928519725,127.440354850961,36.7292396285864
B222CC040918,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,349.90474740008102,127.440354033255,36.7292421003987
B222CC040918,284,211,505,,,,20220413,2022,,,,1,0,1,0.00003821607144,355.00188566854422,127.440347334545,36.7292797247977
B222CC040918,284,211,505,,,,20220413,2022,,,,2,0,2,0.00005395554386,1.99384092320597,127.440347361748,36.7292954642466
B222CC040918,284,211,505,,,,20220413,2022,,,,3,0,3,0.00006881535269,17.49125840510410,127.440348369507,36.729310289844
B222CC040918,284,211,505,,,,20220413,2022,,,,4,0,4,0.00008853717425,38.33150039275089,127.440358554675,36.7293271780825
B222CC040918,284,211,505,,,,20220413,2022,,,,5,0,5,0.00010851258897,59.45049233949760,127.440372819034,36.7293411618323
B222CC040918,284,211,505,,,,20220413,2022,,,,6,0,6,0.00013423498330,78.61001540309236,127.440397460626,36.7293485397392
B222CC040918,284,211,505,,,,20220413,2022,,,,7,0,7,0.00017664017181,83.88818801188766,127.440439624784,36.7293530545798
B222CC040106,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,83.38509392449873,127.440440707894,36.7293530215103
B222CC040106,284,211,505,,,,20220413,2022,,,,1,0,1,0.00023494673370,83.38509392449873,127.440674090547,36.7293800863362
B222CC040929,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,83.59580396452753,127.440674551753,36.7293801511544
B222CC040929,284,211,505,,,,20220413,2022,,,,1,0,1,0.00007943914968,86.86295315513624,127.440753495183,36.729389011933
B222CC040929,284,211,505,,,,20220413,2022,,,,2,0,2,0.00009919874225,101.22685461082477,127.440773254724,36.7293889670646
B222CC040929,284,211,505,,,,20220413,2022,,,,3,0,3,0.00011349697665,114.77059991804045,127.440786481353,36.7293835360614
B222CC040929,284,211,505,,,,20220413,2022,,,,4,0,4,0.00012803404861,127.98161318973531,127.440799408822,36.7293768872262
B222CC040929,284,211,505,,,,20220413,2022,,,,5,0,5,0.00014502072319,145.65279929431753,127.440810609888,36.7293641168217
B222CC040929,284,211,505,,,,20220413,2022,,,,6,0,6,0.00015761504170,152.55996516934070,127.440816413602,36.7293529394445
B222CC040927,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,208.86989761823355,127.440782519927,36.7295388887875
B222CC040927,284,211,505,,,,20220413,2022,,,,1,0,1,0.00001280779674,215.89096965112327,127.440776336036,36.7295276727653
B222CC040927,284,211,505,,,,20220413,2022,,,,2,0,2,0.00002094063658,225.80537152254561,127.44077079859,36.7295217162749
B222CC040927,284,211,505,,,,20220413,2022,,,,3,0,3,0.00002899060990,232.81056828215355,127.440764751054,36.729516403142
B222CC040927,284,211,505,,,,20220413,2022,,,,4,0,4,0.00003691643986,242.41539954099505,127.440758109744,36.7295120774309
B222CC040927,284,211,505,,,,20220413,2022,,,,5,0,5,0.00004416074943,248.90680339997863,127.440751397286,36.7295093529257
B222CC040927,284,211,505,,,,20220413,2022,,,,6,0,6,0.00005416328080,252.65540229881563,127.440742003652,36.7295059163184
B222CC040927,284,211,505,,,,20220413,2022,,,,7,0,7,0.00007666498765,256.34671634581287,127.440720227993,36.7295002464413
B222CC040927,284,211,505,,,,20220413,2022,,,,8,0,8,0.00010190273954,261.76213289875159,127.440695608869,36.7294946928056
B222CC040927,284,211,505,,,,20220413,2022,,,,9,0,9,0.00010820742935,266.23639478231229,127.440689317777,36.7294942789653
B222CC040201,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,262.89692523156759,127.440687570182,36.7294933278841
B222CC040201,284,211,505,,,,20220413,2022,,,,1,0,1,0.00023802131416,262.89692523156759,127.440451375609,36.7294638954228
B222CC040919,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,263.33787477586122,127.440450501811,36.7294634198823
B222CC040919,284,211,505,,,,20220413,2022,,,,1,0,1,0.00005485561094,264.29096890395044,127.44039601661,36.7294570558532
B222CC040919,284,211,505,,,,20220413,2022,,,,2,0,2,0.00008366109600,276.86224120506256,127.440367310305,36.729454667548
B222CC040919,284,211,505,,,,20220413,2022,,,,3,0,3,0.00011891326810,300.79422884824146,127.440333876015,36.729465841801
B222CC040919,284,211,505,,,,20220413,2022,,,,4,0,4,0.00014135252847,324.83878482490900,127.440317493865,36.7294811762576
B222CC040919,284,211,505,,,,20220413,2022,,,,5,0,5,0.00016804677597,342.77837190798141,127.440306879274,36.7295056693856
B222CC040919,284,211,505,,,,20220413,2022,,,,6,0,6,0.00019463058895,348.98721248454223,127.44030180102,36.7295317636463
B222CC040203,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,348.98721247766838,127.440301343553,36.7295333454566
B222CC040203,284,211,505,,,,20220413,2022,,,,1,0,1,0.00016393351337,339.80829510261253,127.44027002765,36.7296942600643
B222CC040203,284,211,505,,,,20220413,2022,,,,2,0,2,0.00020994503987,329.30143557312476,127.440247460975,36.7297343575178
B222CC040203,284,211,505,,,,20220413,2022,,,,3,0,3,0.00025226830570,334.65185530599547,127.440225016459,36.7297702393032
B222CC040203,284,211,505,,,,20220413,2022,,,,4,0,4,0.00028496961886,345.56662686180289,127.440214548331,36.7298012198482
B222CC040203,284,211,505,,,,20220413,2022,,,,5,0,5,0.00033770797867,349.80303653030762,127.440205211923,36.7298531252052
B222CC040916,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,171.10830888899039,127.440127368095,36.7295297062452
B222CC040916,284,211,505,,,,20220413,2022,,,,1,0,1,0.00005985458955,186.00151522279683,127.440136619646,36.7294705709707
B222CC040916,284,211,505,,,,20220413,2022,,,,2,0,2,0.00007363271135,203.62315455943019,127.440131705652,36.7294576989349
B222CC040916,284,211,505,,,,20220413,2022,,,,3,0,3,0.00008948437623,217.40008066288959,127.440124669444,36.7294434944619
B222CC040916,284,211,505,,,,20220413,2022,,,,4,0,4,0.00010186082292,233.00285641851829,127.440115407398,36.7294352852637
B222CC040916,284,211,505,,,,20220413,2022,,,,5,0,5,0.00011545361427,247.22615859036489,127.440103936076,36.7294279932985
B222CC040916,284,211,505,,,,20220413,2022,,,,6,0,6,0.00014196073788,260.05380309705902,127.440078119281,36.7294219832516
B222CC040916,284,211,505,,,,20220413,2022,,,,7,0,7,0.00017313977988,263.21242808690261,127.440047158767,36.7294182982449
B222CC040207,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,263.11697110341260,127.440046166034,36.7294181169154
B222CC040207,284,211,505,,,,20220413,2022,,,,1,0,1,0.00027821091010,263.11697110341260,127.439769960223,36.7293847753473
B222CC040914,284,211,505,,,,20220413,2022,,,,0,0,0,0.00000000000000,262.30227270778352,127.439769540577,36.7293846680675
B222CC040914,284,211,505,,,,20220413,2022,,,,1,0,1,0.00004044259929,264.42272956679420,127.439729462426,36.7293792509076
